indicatorId,geoUnit,year,value,qualifier,magnitude
GER.2T3,"GPE: South Asia WB FY24, December 2024",2020,54.1904182434082,UIS_EST,
GER.2T3,"GPE: South Asia WB FY24, December 2024",2021,54.10900115966797,UIS_EST,
GER.2T3,"GPE: South Asia WB FY24, December 2024",2022,54.02529144287109,UIS_EST,
GER.2T3,"GPE: South Asia WB FY24, December 2024",2023,55.75809860229492,UIS_EST,
GER.2T3,"GPE: South Asia WB FY24, December 2024",2024,57.58222961425781,,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",1970,9.821829795837402,UIS_EST,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",1971,9.579819679260254,,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",1972,10.25457954406738,,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",1973,10.58265972137451,,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",1974,10.78232002258301,UIS_EST,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",1975,11.32921981811523,UIS_EST,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",1976,11.59399032592773,UIS_EST,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",1977,12.12541961669922,,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",1978,12.95343017578125,,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",1979,13.87907981872559,,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",1980,15.11787986755371,,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",1981,16.42017936706543,,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",1982,17.7332592010498,,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",1983,18.97541046142578,,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",1984,20.12204933166504,,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",1985,20.63725090026855,,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",1986,20.1135196685791,,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",1987,20.32880020141602,,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",1988,20.32357025146484,,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",1989,19.72933959960938,,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",1990,19.71315956115723,,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",1991,19.7144603729248,UIS_EST,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",1992,19.4636402130127,UIS_EST,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",1993,19.35103034973145,UIS_EST,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",1994,19.43195915222168,UIS_EST,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",1995,19.79796028137207,UIS_EST,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",1996,19.92675971984863,UIS_EST,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",1997,20.12348937988281,UIS_EST,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",1998,20.71356010437012,UIS_EST,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",1999,21.15518951416016,,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",2000,21.99580001831055,,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",2001,23.40748023986816,,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",2002,24.4688892364502,,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",2003,25.64701080322266,UIS_EST,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",2004,27.20420074462891,,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",2005,28.16605949401855,,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",2006,29.15769958496094,,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",2007,30.10170936584473,,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",2008,32.29824066162109,,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",2009,34.15097045898438,,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",2010,36.17166900634766,,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",2011,37.36412048339844,,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",2012,38.59917068481445,,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",2013,40.99206924438477,UIS_EST,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",2014,39.80342864990234,,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",2015,40.35723114013672,,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",2016,40.12012100219727,UIS_EST,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",2017,40.60916137695313,UIS_EST,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",2018,41.11132049560547,UIS_EST,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",2019,41.9450798034668,UIS_EST,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",2020,42.70206069946289,UIS_EST,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",2021,43.27936935424805,UIS_EST,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",2022,43.46129989624023,UIS_EST,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",2023,43.77388000488281,UIS_EST,
GER.2T3,"GPE: Sub-Saharan Africa WB FY24, December 2024",2024,43.96173095703125,UIS_EST,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",1970,26.25647926330566,,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",1971,26.28482055664063,,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",1972,26.2947998046875,,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",1973,26.35733032226563,,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",1974,26.83888053894043,,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",1975,28.0009593963623,,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",1976,28.59712028503418,,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",1977,28.91077995300293,,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",1978,30.17952919006348,,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",1979,31.26560974121094,UIS_EST,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",1980,32.16281127929688,UIS_EST,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",1981,33.22013854980469,,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",1982,34.82791900634766,,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",1983,37.64078140258789,,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",1984,37.83919143676758,,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",1985,41.20032119750977,UIS_EST,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",1986,44.64923858642578,,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",1987,49.33731842041016,,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",1988,51.0915412902832,,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",1989,50.97314834594727,,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",1990,48.50117874145508,,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",1991,46.88394927978516,,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",1992,45.8209114074707,,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",1993,45.15900039672852,,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",1994,45.94139099121094,,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",1995,48.32049179077148,,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",1996,50.69496154785156,,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",1997,53.92396926879883,,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",1998,54.47760009765625,,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",1999,54.49235916137695,,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",2000,55.61983108520508,,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",2001,56.38148880004883,,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",2002,57.8940315246582,,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",2003,60.81837844848633,,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",2004,62.75720977783203,,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",2005,61.78276824951172,,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",2006,64.48992919921875,,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",2007,70.85877227783203,,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",2008,69.40840148925781,,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",2009,73.3139419555664,,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",2010,74.60246276855469,,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",2011,76.80757904052734,,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",2012,78.52893829345703,,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",2013,81.27842712402344,,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",2014,82.15229797363281,,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",2015,86.0893783569336,,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",2016,85.83013916015625,,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",2017,88.19357299804688,,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",2018,90.17452239990234,,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",2019,90.48201751708984,UIS_EST,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",2020,90.85192108154297,UIS_EST,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",2021,91.0770492553711,UIS_EST,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",2022,91.35240173339844,UIS_EST,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",2023,91.93891906738281,,
GER.2T3,"GPE: Upper middle Income WB FY24, December 2024",2024,94.68408966064453,,
GER.2T3,GRC,2000,97.09967041015625,,
GER.2T3,GRC,2001,102.0476531982422,,
GER.2T3,GRC,2002,98.18379974365234,,
GER.2T3,GRC,2003,94.34111785888672,,
GER.2T3,GRC,2004,92.88701629638672,,
GER.2T3,GRC,2005,96.83814239501953,,
GER.2T3,GRC,2006,96.81659698486328,,
GER.2T3,GRC,2007,95.97881317138672,,
GER.2T3,GRC,2010,107.8190536499023,,
GER.2T3,GRC,2011,105.9560470581055,,
GER.2T3,GRC,2012,106.2905502319336,,
GER.2T3,GRC,2013,107.414306640625,,
GER.2T3,GRC,2014,103.4685897827148,,
GER.2T3,GRC,2015,103.3777008056641,,
GER.2T3,GRC,2016,103.9520721435547,,
GER.2T3,GRC,2017,104.2287902832031,,
GER.2T3,GRC,2018,103.8916931152344,,
GER.2T3,GRC,2019,106.5278396606445,,
GER.2T3,GRC,2020,103.6158294677734,,
GER.2T3,GRC,2021,104.7780685424805,,
GER.2T3,GRC,2022,106.2167129516602,,
GER.2T3,GRC,2023,105.1917419433594,,
GER.2T3,GRD,1971,33.02046966552734,,
GER.2T3,GRD,1972,40.79092025756836,,
GER.2T3,GRD,1973,36.85998916625977,,
GER.2T3,GRD,1974,37.08609008789063,,
GER.2T3,GRD,1975,74.77552032470703,,
GER.2T3,GRD,1976,76.54830932617188,,
GER.2T3,GRD,1977,75.74710845947266,,
GER.2T3,GRD,1978,76.1793212890625,,
GER.2T3,GRD,1979,75.11309051513672,,
GER.2T3,GRD,1980,73.79850769042969,,
GER.2T3,GRD,1981,69.66564178466797,,
GER.2T3,GRD,1982,71.7248764038086,,
GER.2T3,GRD,1983,72.84925842285156,,
GER.2T3,GRD,1984,86.59561920166016,,
GER.2T3,GRD,1985,85.3270034790039,,
GER.2T3,GRD,1986,85.4782485961914,,
GER.2T3,GRD,1987,87.82814025878906,,
GER.2T3,GRD,1988,88.98776245117188,,
GER.2T3,GRD,1989,88.54998016357422,,
GER.2T3,GRD,1990,91.97222900390625,,
GER.2T3,GRD,1991,98.24137878417969,,
GER.2T3,GRD,1992,101.7583465576172,,
GER.2T3,GRD,1993,106.5852584838867,,
GER.2T3,GRD,2002,110.1156921386719,,
GER.2T3,GRD,2003,114.0182571411133,,
GER.2T3,GRD,2004,107.162467956543,,
GER.2T3,GRD,2005,101.858772277832,NAT_EST,
GER.2T3,GRD,2007,116.3059921264648,,
GER.2T3,GRD,2008,116.6744613647461,,
GER.2T3,GRD,2009,107.9988327026367,,
GER.2T3,GRD,2010,117.0126190185547,,
GER.2T3,GRD,2011,108.3438287153652,,
GER.2T3,GRD,2013,106.7838125665602,,
GER.2T3,GRD,2014,106.993851559069,,
GER.2T3,GRD,2015,105.4026618542748,,
GER.2T3,GRD,2016,105.2242256125751,,
GER.2T3,GRD,2017,104.4331481262561,,
GER.2T3,GRD,2018,110.3794103431609,,
GER.2T3,GRD,2020,104.2986691791308,,
GER.2T3,GRD,2021,100.9891772372862,,
GER.2T3,GRD,2024,100.7316794329484,,
GER.2T3,GTM,1970,10.2123498916626,,
GER.2T3,GTM,1971,8.62909984588623,,
GER.2T3,GTM,1972,9.404190063476562,,
GER.2T3,GTM,1973,9.383259773254395,,
GER.2T3,GTM,1974,11.03361034393311,,
GER.2T3,GTM,1975,11.85227012634277,,
GER.2T3,GTM,1976,13.04010009765625,,
GER.2T3,GTM,1977,13.765700340271,,
GER.2T3,GTM,1978,18.04107093811035,,
GER.2T3,GTM,1979,18.68857955932617,,
GER.2T3,GTM,1980,18.72261047363281,,
GER.2T3,GTM,1981,19.36706924438477,,
GER.2T3,GTM,1982,18.55805969238281,,
GER.2T3,GTM,1983,19.0822696685791,,
GER.2T3,GTM,1984,19.50628089904785,,
GER.2T3,GTM,1985,19.93502998352051,,
GER.2T3,GTM,1986,21.24431991577148,,
GER.2T3,GTM,1991,23.96548080444336,,
GER.2T3,GTM,1993,25.46443939208984,,
GER.2T3,GTM,1994,26.38747024536133,,
GER.2T3,GTM,1995,26.48564910888672,,
GER.2T3,GTM,1996,25.85479927062988,,
GER.2T3,GTM,1997,25.64619064331055,,
GER.2T3,GTM,1998,25.87759017944336,NAT_EST,
GER.2T3,GTM,1999,27.41853904724121,,
GER.2T3,GTM,2000,30.98065948486328,,
GER.2T3,GTM,2001,32.85749816894531,,
GER.2T3,GTM,2002,35.50384140014648,,
GER.2T3,GTM,2004,38.61787033081055,,
GER.2T3,GTM,2005,40.59426879882813,,
GER.2T3,GTM,2006,42.4339714050293,,
GER.2T3,GTM,2007,44.24298858642578,,
GER.2T3,GTM,2008,45.23133087158203,,
GER.2T3,GTM,2009,48.26572036743164,,
GER.2T3,GTM,2010,52.1883200232994,,
GER.2T3,GTM,2011,52.76896095627194,,
GER.2T3,GTM,2012,53.11784933024634,,
GER.2T3,GTM,2013,53.32331583489703,,
GER.2T3,GTM,2014,52.96680236782542,,
GER.2T3,GTM,2015,54.88641882048238,,
GER.2T3,GTM,2016,54.42525561888721,,
GER.2T3,GTM,2017,54.04447731515209,,
GER.2T3,GTM,2018,54.07976471251846,,
GER.2T3,GTM,2019,52.55638839829155,,
GER.2T3,GTM,2020,51.79569648485872,,
GER.2T3,GTM,2021,48.15745603452103,,
GER.2T3,GTM,2022,45.89262321646635,,
GER.2T3,GTM,2023,47.37625348039489,,
GER.2T3,GTM,2024,49.57658049708362,,
GER.2T3,GUF,1989,75.88471221923828,UIS_EST,
GER.2T3,GUF,1990,70.8785400390625,UIS_EST,
GER.2T3,GUF,1991,73.01824951171875,UIS_EST,
GER.2T3,GUF,1992,82.9077377319336,UIS_EST,
GER.2T3,GUF,1993,84.59368896484375,UIS_EST,
GER.2T3,GUF,1994,83.07067108154297,,
GER.2T3,GUF,1995,88.76423645019531,,
GER.2T3,GUF,1996,90.81047058105469,,
GER.2T3,GUF,1997,90.45556640625,UIS_EST,
GER.2T3,GUY,1971,64.91098022460938,,
GER.2T3,GUY,1972,69.42475128173828,,
GER.2T3,GUY,1973,71.43965911865234,,
GER.2T3,GUY,1974,70.27102661132812,,
GER.2T3,GUY,1976,72.32362365722656,,
GER.2T3,GUY,1984,68.9725112915039,,
GER.2T3,GUY,1985,73.02922821044922,,
GER.2T3,GUY,1986,80.0857925415039,,
GER.2T3,GUY,1987,80.9361572265625,,
GER.2T3,GUY,1999,81.31450653076172,,
GER.2T3,GUY,2001,94.46791076660156,,
GER.2T3,GUY,2003,83.45947265625,,
GER.2T3,GUY,2005,86.21153259277344,,
GER.2T3,GUY,2007,85.37798309326172,,
GER.2T3,GUY,2008,86.24141693115234,,
GER.2T3,GUY,2009,89.87500762939453,,
GER.2T3,GUY,2010,93.28646087646484,,
GER.2T3,GUY,2011,101.1347579956055,,
GER.2T3,GUY,2012,102.6224670410156,,
GER.2T3,GUY,2020,86.94001007080078,,
GER.2T3,GUY,2021,86.70068359375,,
GER.2T3,GUY,2023,84.48504638671875,,
GER.2T3,GUY,2024,91.43044964501709,,
GER.2T3,HKG,2001,78.56965637207031,,
GER.2T3,HKG,2002,79.97003936767578,,
GER.2T3,HKG,2003,80.17410278320312,,
GER.2T3,HKG,2004,81.73477935791016,,
GER.2T3,HKG,2005,83.003662109375,,
GER.2T3,HKG,2006,83.1464614868164,,
GER.2T3,HKG,2007,84.06655883789062,,
GER.2T3,HKG,2008,85.70259094238281,,
GER.2T3,HKG,2009,86.56722259521484,,
GER.2T3,HKG,2010,87.90539605672778,,
GER.2T3,HKG,2011,86.97820260854029,,
GER.2T3,HKG,2012,108.2574477545576,,
GER.2T3,HKG,2013,102.7793911007026,,
GER.2T3,HKG,2014,105.5552170601675,,
GER.2T3,HKG,2015,107.3877829288246,,
GER.2T3,HKG,2016,107.7507246376812,,
GER.2T3,HKG,2017,106.7897098414598,,
GER.2T3,HKG,2018,108.1639801611903,,
GER.2T3,HKG,2019,105.0689655172414,,
GER.2T3,HKG,2020,100.4496919917864,,
GER.2T3,HKG,2021,100.1610268378063,,
GER.2T3,HKG,2022,106.1852083986211,,
GER.2T3,HKG,2024,107.1603269412134,,
GER.2T3,HND,1970,12.2723503112793,,
GER.2T3,HND,1971,14.12028026580811,,
GER.2T3,HND,1972,15.12100028991699,,
GER.2T3,HND,1974,18.07357978820801,,
GER.2T3,HND,1975,15.02855968475342,,
GER.2T3,HND,1976,16.33542060852051,,
GER.2T3,HND,1977,23.59374046325684,,
GER.2T3,HND,1978,26.9982795715332,,
GER.2T3,HND,1979,26.85042953491211,,
GER.2T3,HND,1980,29.87698936462402,,
GER.2T3,HND,1982,32.96659088134766,,
GER.2T3,HND,1983,33.95735931396484,,
GER.2T3,HND,1984,34.63750839233398,,
GER.2T3,HND,1985,37.62631988525391,,
GER.2T3,HND,1986,35.57947158813477,,
GER.2T3,HND,1991,32.10488128662109,,
GER.2T3,HND,1993,31.07452964782715,,
GER.2T3,HND,2006,57.63871002197266,,
GER.2T3,HND,2007,59.51185989379883,,
GER.2T3,HND,2008,59.50156021118164,,
GER.2T3,HND,2010,66.1681900024414,,
GER.2T3,HND,2011,65.90184783935547,,
GER.2T3,HND,2012,64.53279113769531,,
GER.2T3,HND,2013,61.92071151733398,,
GER.2T3,HND,2014,49.47668218420532,,
GER.2T3,HND,2015,50.35110851440121,,
GER.2T3,HND,2016,51.04664868018654,,
GER.2T3,HND,2017,51.01203918457031,,
GER.2T3,HND,2019,64.3524169921875,,
GER.2T3,HND,2020,58.42689994348043,,
GER.2T3,HND,2021,54.50465665715256,,
GER.2T3,HND,2022,53.86058044433594,,
GER.2T3,HND,2023,54.50127029418945,,
GER.2T3,HND,2024,51.76398131543745,,
GER.2T3,HRV,2001,94.77519989013672,,
GER.2T3,HRV,2002,95.021728515625,,
GER.2T3,HRV,2003,95.49564361572266,,
GER.2T3,HRV,2005,99.07688903808594,,
GER.2T3,HRV,2006,99.03450775146484,,
GER.2T3,HRV,2007,99.01252746582031,,
GER.2T3,HRV,2008,98.99922943115234,,
GER.2T3,HRV,2009,98.93942260742188,,
GER.2T3,HRV,2010,98.89552307128906,,
GER.2T3,HRV,2011,99.2656021118164,,
GER.2T3,HRV,2012,99.34638977050781,,
GER.2T3,HRV,2013,101.8004989624023,,
GER.2T3,HRV,2014,102.528923034668,,
GER.2T3,HRV,2015,102.981330871582,,
GER.2T3,HRV,2016,103.7194366455078,,
GER.2T3,HRV,2017,104.2144165039063,,
GER.2T3,HRV,2018,104.9600830078125,,
GER.2T3,HRV,2019,105.1359786987305,,
GER.2T3,HRV,2020,105.5854187011719,,
GER.2T3,HRV,2021,105.8763427734375,,
GER.2T3,HRV,2022,105.5777969360352,,
GER.2T3,HRV,2023,105.0251617431641,,
GER.2T3,HTI,1979,11.538330078125,,
GER.2T3,HTI,1980,12.23027038574219,,
GER.2T3,HTI,1981,13.13819026947021,,
GER.2T3,HTI,1982,13.10896968841553,,
GER.2T3,HTI,1983,15.26175022125244,,
GER.2T3,HTI,1984,17.11568069458008,,
GER.2T3,HTI,1986,17.16560935974121,,
GER.2T3,HUN,2000,96.20510864257812,,
GER.2T3,HUN,2001,98.42545318603516,,
GER.2T3,HUN,2002,99.83451080322266,,
GER.2T3,HUN,2003,101.8508605957031,,
GER.2T3,HUN,2004,95.9443588256836,,
GER.2T3,HUN,2005,97.37332916259766,,
GER.2T3,HUN,2006,97.75560760498047,,
GER.2T3,HUN,2007,97.85636138916016,,
GER.2T3,HUN,2008,98.38033294677734,,
GER.2T3,HUN,2009,99.74337768554688,,
GER.2T3,HUN,2010,101.997688293457,,
GER.2T3,HUN,2011,103.0810699462891,,
GER.2T3,HUN,2012,101.2340469360352,,
GER.2T3,HUN,2013,107.0703582763672,,
GER.2T3,HUN,2014,105.8414688110352,,
GER.2T3,HUN,2015,104.5464782714844,,
GER.2T3,HUN,2016,104.0468902587891,,
GER.2T3,HUN,2017,104.2907791137695,,
GER.2T3,HUN,2018,103.7495498657227,,
GER.2T3,HUN,2019,102.561637878418,,
GER.2T3,HUN,2020,101.9930419921875,,
GER.2T3,HUN,2021,99.69509887695312,,
GER.2T3,HUN,2022,102.908576965332,,
GER.2T3,HUN,2023,105.419059753418,,
GER.2T3,IDN,1970,18.13718032836914,,
GER.2T3,IDN,1971,18.56842041015625,,
GER.2T3,IDN,1972,18.70844078063965,,
GER.2T3,IDN,1973,19.08649063110352,,
GER.2T3,IDN,1974,19.70054054260254,,
GER.2T3,IDN,1975,21.21882057189941,,
GER.2T3,IDN,1976,21.97205924987793,,
GER.2T3,IDN,1977,22.6294994354248,,
GER.2T3,IDN,1978,23.97192001342773,,
GER.2T3,IDN,1981,28.11779975891113,,
GER.2T3,IDN,1982,30.26825904846191,,
GER.2T3,IDN,1983,33.74409103393555,,
GER.2T3,IDN,1984,34.01337814331055,,
GER.2T3,IDN,1986,41.73260879516602,,
GER.2T3,IDN,1987,47.21239852905273,,
GER.2T3,IDN,1988,49.28549957275391,,
GER.2T3,IDN,1989,49.24705123901367,,
GER.2T3,IDN,1990,46.74105834960938,,
GER.2T3,IDN,1991,45.00609970092773,,
GER.2T3,IDN,1992,44.1988410949707,,
GER.2T3,IDN,1993,43.81518936157227,,
GER.2T3,IDN,1994,44.73419189453125,,
GER.2T3,IDN,1995,47.54019927978516,,
GER.2T3,IDN,1996,50.30279922485352,,
GER.2T3,IDN,1997,53.98022842407227,,
GER.2T3,IDN,1998,54.27188873291016,,
GER.2T3,IDN,1999,54.59709167480469,,
GER.2T3,IDN,2000,55.59762954711914,,
GER.2T3,IDN,2001,56.22732162475586,,
GER.2T3,IDN,2002,57.64659881591797,,
GER.2T3,IDN,2003,60.72446823120117,,
GER.2T3,IDN,2004,62.97586822509766,,
GER.2T3,IDN,2005,61.63827896118164,,
GER.2T3,IDN,2006,64.6422119140625,,
GER.2T3,IDN,2007,71.85450744628906,,
GER.2T3,IDN,2008,70.16844177246094,,
GER.2T3,IDN,2009,74.50359344482422,,
GER.2T3,IDN,2010,75.65190887451172,,
GER.2T3,IDN,2011,78.13307189941406,,
GER.2T3,IDN,2012,80.09268188476562,,
GER.2T3,IDN,2013,81.88969747813427,,
GER.2T3,IDN,2014,83.55599492585691,,
GER.2T3,IDN,2015,87.84232079299755,,
GER.2T3,IDN,2016,87.81917917280363,,
GER.2T3,IDN,2017,90.94553912410643,,
GER.2T3,IDN,2018,92.81207396004434,,
GER.2T3,IDN,2019,94.94670448910279,,
GER.2T3,IDN,2020,96.93457791329313,,
GER.2T3,IDN,2021,97.84414798136187,,
GER.2T3,IDN,2022,97.81676027148926,,
GER.2T3,IDN,2023,96.00021202950809,,
GER.2T3,IDN,2024,98.83644445907798,,
GER.2T3,IDN,2025,97.17018418160002,,
GER.2T3,IND,2000,47.17343902587891,,
GER.2T3,IND,2001,46.82458114624023,,
GER.2T3,IND,2002,48.80693817138672,,
GER.2T3,IND,2003,51.42557144165039,,
GER.2T3,IND,2004,53.24737167358398,,
GER.2T3,IND,2005,55.93140029907227,,
GER.2T3,IND,2006,56.78594970703125,,
GER.2T3,IND,2007,59.1478385925293,,
GER.2T3,IND,2008,62.21192169189453,,
GER.2T3,IND,2009,61.36032104492188,,
GER.2T3,IND,2010,64.94759368896484,,
GER.2T3,IND,2011,67.12516784667969,,
GER.2T3,IND,2012,69.8089599609375,,
GER.2T3,IND,2013,69.47712707519531,,
GER.2T3,IND,2014,74.88870239257812,,
GER.2T3,IND,2015,74.61136627197266,,
GER.2T3,IND,2016,75.93728637695312,,
GER.2T3,IND,2017,74.67437744140625,,
GER.2T3,IND,2018,76.00257873535156,,
GER.2T3,IND,2019,75.87165069580078,,
GER.2T3,IND,2020,77.97664332541665,,
GER.2T3,IND,2021,80.83557155393169,,
GER.2T3,IND,2022,81.65584643173794,,
GER.2T3,IND,2023,79.32503974839919,,
GER.2T3,IND,2024,78.10580732246065,,
GER.2T3,IRL,2000,105.1223678588867,,
GER.2T3,IRL,2001,105.2172317504883,,
GER.2T3,IRL,2002,106.3642120361328,,
GER.2T3,IRL,2003,107.8529968261719,,
GER.2T3,IRL,2004,109.4098815917969,,
GER.2T3,IRL,2005,109.7843017578125,,
GER.2T3,IRL,2006,109.6034393310547,,
GER.2T3,IRL,2007,111.2344970703125,,
GER.2T3,IRL,2008,111.2939682006836,,
GER.2T3,IRL,2009,114.3926620483398,,
GER.2T3,IRL,2010,118.0969085693359,,
GER.2T3,IRL,2011,115.8337326049805,,
GER.2T3,IRL,2012,117.7521896362305,,
GER.2T3,IRL,2014,116.7390975952148,,
GER.2T3,IRL,2015,116.9898681640625,,
GER.2T3,IRL,2016,117.0287170410156,,
GER.2T3,IRL,2017,125.3071212768555,,
GER.2T3,IRL,2018,154.9082946777344,,
GER.2T3,IRL,2019,138.0912170410156,,
GER.2T3,IRL,2020,135.2246704101563,,
GER.2T3,IRL,2021,135.252197265625,,
GER.2T3,IRL,2022,133.1504974365234,,
GER.2T3,IRN,1971,25.89732933044434,,
GER.2T3,IRN,1972,33.25764083862305,,
GER.2T3,IRN,1973,35.21717071533203,,
GER.2T3,IRN,1974,37.66202163696289,,
GER.2T3,IRN,1975,41.37712860107422,,
GER.2T3,IRN,1976,44.43241882324219,,
